X,Y,OBJECTID,FULLNAME,NAME,ENTRANCENAME,ALIAS1,ALIAS2,JURISDICTION,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,RESTROOMS,Lat,Lon,Notes,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN,VEHICLEENTRANCE,GREENWAYENTRANCE,PEDESTRIANENTRANCE,PARKINGSTREET,PARKINGLOT,CAMPING
2110093.18836555,703837.587595642,845,White Deer Park - Pedestrian Entrance,White Deer Park,Pedestrian Entrance,,,Town of Garner,"2400 Aversboro Road, Garner NC, 27529","2400 Aversboro Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=25,919-661-6982,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,35.680124,-78.622183,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2042173.44854914,737175.537651896,846,White Oak Park - Greenway Entrance,White Oak Park,Greenway Entrance,,,Town of Cary,"1216 Jenks Carpenter Road, Cary, NC","1216 Jenks Carpenter Road, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/White_Oak_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.775528,-78.859416,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2041620.27544288,737670.479903474,847,White Oak Park - Greenway Entrance,White Oak Park,Greenway Entrance,,,Town of Cary,"1216 Jenks Carpenter Road, Cary, NC","1216 Jenks Carpenter Road, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/White_Oak_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.775528,-78.859416,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2041341.40198489,736917.003720149,848,White Oak Park - Jenks Carpenter Rd Entrance,White Oak Park,Jenks Carpenter Rd Entrance,,,Town of Cary,"1216 Jenks Carpenter Road, Cary, NC","1216 Jenks Carpenter Road, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/White_Oak_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.775528,-78.859416,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2041703.54692988,736737.220615149,849,White Oak Park - Pedestrian Entrance,White Oak Park,Pedestrian Entrance,,,Town of Cary,"1216 Jenks Carpenter Road, Cary, NC","1216 Jenks Carpenter Road, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/White_Oak_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.775528,-78.859416,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2041976.26324797,737416.527327389,850,White Oak Park - Pedestrian Entrance,White Oak Park,Pedestrian Entrance,,,Town of Cary,"1216 Jenks Carpenter Road, Cary, NC","1216 Jenks Carpenter Road, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/White_Oak_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.775528,-78.859416,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2069421.83827797,731510.777327895,851,White Plains Cemetery - Tolliver Ct Entrance,White Plains Cemetery,Tolliver Ct Entrance,,,Town of Cary,"100 Tolliver Court, Cary, NC","100 Tolliver Court, Cary, NC",,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,35.759576,-78.76597,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
2201218.37094422,756134.453802228,852,Whitley Park - N Wakefield St Entrance,Whitley Park,N Wakefield St Entrance,,,Town of Zebulon,"601 N Wakefield St, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,,Yes,Yes,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
2201414.98242764,755754.482121229,853,Whitley Park - Pedestrian Entrance,Whitley Park,Pedestrian Entrance,,,Town of Zebulon,"601 N Wakefield St, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,,Yes,Yes,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
2201216.80500247,755646.764160812,854,Whitley Park - Pedestrian Entrance,Whitley Park,Pedestrian Entrance,,,Town of Zebulon,"601 N Wakefield St, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,,Yes,Yes,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
2132892.73758264,779827.544211224,855,Wildwood Forest Elementary School Park - Pedestrian Entrance,Wildwood Forest Elementary School Park,Pedestrian Entrance,,,City of Raleigh,"8401 Wild Wood Forest Dr, Raleigh, NC","8401 Wild Wood Forest Dr, Raleigh, NC",http://www.wcpss.net/wildwoodforestes,(919) 713-0600,,Yes,,,,,,,,,Yes,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
2133027.24682805,780983.326676562,856,Wildwood Forest Elementary School Park - Wild Wood Forest Dr Entrance,Wildwood Forest Elementary School Park,Wild Wood Forest Dr Entrance,,,City of Raleigh,"8401 Wild Wood Forest Dr, Raleigh, NC","8401 Wild Wood Forest Dr, Raleigh, NC",http://www.wcpss.net/wildwoodforestes,(919) 713-0600,,Yes,,,,,,,,,Yes,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
2073966.79375497,779118.410130814,857,William B. Umstead State Park - Crabtree Creek Entrance,William B. Umstead State Park - Crabtree Creek Entrance,Crabtree Creek Entrance,,,State of North Carolina,"8801 Glenwood Avenue, Raleigh, NC 27617","8801 Glenwood Avenue, Raleigh, NC 27617",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4170,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,35.8905,-78.7502,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,Yes
2081621.64360271,763072.303771645,858,William B. Umstead State Park - Ebenezer Church Rd Bridge Gate Entrance,William B. Umstead State Park,Ebenezer Church Rd Bridge Gate Entrance,,,State of North Carolina,,"1800 N. Harrison Ave., Cary, NC  27513",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4171,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,35.8346,-78.76,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,Yes
2082002.65826064,760726.178542644,859,William B. Umstead State Park - Ebenezer Church Rd Entrance,William B. Umstead State Park,Ebenezer Church Rd Entrance,,,State of North Carolina,,"1800 N. Harrison Ave., Cary, NC  27513",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4171,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,35.8346,-78.76,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,Yes
2075117.14676923,772035.556842476,860,William B. Umstead State Park - Graylyn Gate Entrance,William B. Umstead State Park,Graylyn Gate Entrance,,,State of North Carolina,,"1800 N. Harrison Ave., Cary, NC  27513",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4171,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,35.8346,-78.76,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,Yes
2065918.10644031,762600.093758062,861,William B. Umstead State Park - Old Reedy Creek Rd Gate Entrance,William B. Umstead State Park,Old Reedy Creek Rd Gate Entrance,,,State of North Carolina,,"1800 N. Harrison Ave., Cary, NC  27513",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4171,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,35.8346,-78.76,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,Yes
2071002.27803047,758292.011494979,862,William B. Umstead State Park - Reedy Creek Entrance,William B. Umstead State Park - Reedy Creek Entrance,Reedy Creek Entrance,,,State of North Carolina,"1800 N. Harrison Ave., Cary, NC  27513","1800 N. Harrison Ave., Cary, NC  27513",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4171,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,35.8346,-78.76,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,Yes
2080043.52668022,767691.23547864,863,William B. Umstead State Park - Sendero Gate Entrance,William B. Umstead State Park,Sendero Gate Entrance,,,State of North Carolina,,"1800 N. Harrison Ave., Cary, NC  27513",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4171,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,35.8346,-78.76,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,Yes
2078557.9768298,756937.23106806,864,William B. Umstead State Park - Trenton Rd Gate Entrance,William B. Umstead State Park,Trenton Rd Gate Entrance,,,State of North Carolina,,"1800 N. Harrison Ave., Cary, NC  27513",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4171,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,35.8346,-78.76,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,Yes
2057719.51653831,669148.905332729,865,William Freeman Park - Lawrence St Entrance,William Freeman Park,Lawrence St Entrance,,,Town of Fuquay-Varina,"210 Lawrence Street, Fuquay-Varina, NC","210 Lawrence Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/lawrence-street-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,35.587016,-78.805825,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2098783.94359563,772159.980806231,866,Williams Park - Lynn Rd Entrance,Peter Williams Park,Lynn Rd Entrance,,,City of Raleigh,"1525 Lynn Rd, Raleigh, NC","1525 Lynn Rd, Raleigh, NC",https://raleighnc.gov/places/peter-williams-park,919-420-2329,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,35.86958885,-78.66565488,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2098769.31796873,771518.101512566,867,Williams Park - Pedestrian Entrance,Peter Williams Park,Pedestrian Entrance,,,City of Raleigh,"1525 Lynn Rd, Raleigh, NC","1525 Lynn Rd, Raleigh, NC",https://raleighnc.gov/places/peter-williams-park,919-420-2329,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,35.86958885,-78.66565488,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2099451.48950464,771964.717745304,868,Williams Park - Pedestrian Entrance,Peter Williams Park,Pedestrian Entrance,,,City of Raleigh,"1525 Lynn Rd, Raleigh, NC","1525 Lynn Rd, Raleigh, NC",https://raleighnc.gov/places/peter-williams-park,919-420-2329,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,35.86958885,-78.66565488,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2099119.2034238,771459.394937053,869,Williams Park - Pedestrian Entrance,Peter Williams Park,Pedestrian Entrance,,,City of Raleigh,"1525 Lynn Rd, Raleigh, NC","1525 Lynn Rd, Raleigh, NC",https://raleighnc.gov/places/peter-williams-park,919-420-2329,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,35.86958885,-78.66565488,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2081198.30750714,671032.120398313,870,Willow Springs Elementary School Park - Dwight Rowland Rd Entrance,Willow Springs Elementary School Park,Dwight Rowland Rd Entrance,,,Wake County Public School System,"6800 Dwight Rowland Rd, Willow Springs, NC","6800 Dwight Rowland Rd, Willow Springs, NC",http://www.wcpss.net/willowspringses,(919) 557-2770,,,,,,,,,,,Yes,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
2096740.4463703,748686.879130483,871,Windemere Beaver Dam Park - Banbury Rd Entrance,Windemere Beaver Dam Park,Banbury Rd Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,Yes,No,
2096577.83416273,748077.594915971,872,Windemere Beaver Dam Park - Banbury Rd Entrance,Windemere Beaver Dam Park,Banbury Rd Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,Yes,No,
2096525.9999488,747850.124898478,873,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096651.10534164,748389.543767139,874,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096009.82873705,747305.676840395,875,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096189.59084472,747453.370770723,876,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096814.25035655,749769.374668896,877,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096678.62497164,748322.99928081,878,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096587.87515314,747415.875110805,879,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096537.75025339,747909.562443644,880,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096972.00135338,750552.836028472,881,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096442.5434228,747851.08585456,882,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2096781.00140731,749283.239486307,883,Windemere Beaver Dam Park - Greenway Entrance,Windemere Beaver Dam Park,Greenway Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2097133.24971855,750816.187535897,884,Windemere Beaver Dam Park - Nottingham Rd Entrance,Windemere Beaver Dam Park,Nottingham Rd Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
2097593.49978231,751176.750134975,885,Windemere Beaver Dam Park - Pedestrian Entrance,Windemere Beaver Dam Park,Pedestrian Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2096595.87513714,746655.312327474,886,Windemere Beaver Dam Park - Pedestrian Entrance,Windemere Beaver Dam Park,Pedestrian Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2096720.37488814,749775.187649399,887,Windemere Beaver Dam Park - Pedestrian Entrance,Windemere Beaver Dam Park,Pedestrian Entrance,,,City of Raleigh,"1500 Nottingham Rd, Raleigh, NC","1500 Nottingham Rd, Raleigh, NC",https://raleighnc.gov/places/windemere-beaver-dam-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,35.80732322,-78.6738197,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2090321.83945689,768810.834289312,888,Wooten Meadows Park - W Millbrook Rd Entrance,Wooten Meadows Park,W Millbrook Rd Entrance,,,City of Raleigh,"2801 West Millbrook Rd, Raleigh, NC","2801 West Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/wooten-meadow-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,35.86039605,-78.69475554,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
2122958.32798955,732380.913710982,889,Worthdale Park - Greenway Entrance,Worthdale Park,Greenway Entrance,,,City of Raleigh,"1001 Cooper Rd, Raleigh, NC","1001 Cooper Rd, Raleigh, NC",https://raleighnc.gov/places/worthdale-park,919-250-2730,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,35.7629103,-78.58581694,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2122367.20745264,733119.56840165,890,Worthdale Park - Little John Rd Entrance,Worthdale Park,Little John Rd Entrance,,,City of Raleigh,"1001 Cooper Rd, Raleigh, NC","1001 Cooper Rd, Raleigh, NC",https://raleighnc.gov/places/worthdale-park,919-250-2730,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,35.7629103,-78.58581694,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
2123239.45734856,733291.251457229,891,Worthdale Park - Pedestrian Entrance,Worthdale Park,Pedestrian Entrance,,,City of Raleigh,"1001 Cooper Rd, Raleigh, NC","1001 Cooper Rd, Raleigh, NC",https://raleighnc.gov/places/worthdale-park,919-250-2730,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,35.7629103,-78.58581694,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2123898.85497989,733343.305158898,892,Worthdale Park - Sunnybrook Rd Entrance,Worthdale Park,Sunnybrook Rd Entrance,,,City of Raleigh,"1001 Cooper Rd, Raleigh, NC","1001 Cooper Rd, Raleigh, NC",https://raleighnc.gov/places/worthdale-park,919-250-2730,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,35.7629103,-78.58581694,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2204540.26292247,753197.803179473,893,Zebulon Community Park - S Arendell Ave Entrance,Zebulon Community Park,S Arendell Ave Entrance,,,Town of Zebulon,"401 S Arendell Ave, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
2180822.13744208,757947.609601273,896,Sandy Pines Preserve - Doc Proctor Rd Entrance,Sandy Pines Preserve,Doc Proctor Rd Entrance,,,Wake County,"7201 Doc Proctor Rd, Wendell, NC 27591",,https://www.wakegov.com/departments-government/parks-recreation-open-space/all-parks-trails/sandy-pines-preserve,919-604-9326,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
2139289.48183041,768590.397619666,897,River Bend Park,River Bend Park,River Bend Park,,,City of Raleigh,"5610 Wallace Martin Way Raleigh, NC 27616",,https://raleighnc.gov/places/river-bend-park,919-996-3285,,,,Yes,,,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,
